id;geometry
1529;POLYGON ((577441.5768980698 5827787.719946187, 577446.1687144157 5827802.356188755, 577441.8296613202 5827806.392757099, 577441.5768980698 5827787.719946187))
1530;POLYGON ((577062.135260944 5828074.412005405, 577063.1477038211 5828070.356004582, 577067.9562341187 5828072.167465373, 577062.135260944 5828074.412005405))
1531;POLYGON ((577171.9932565666 5827537.9003964085, 577153.3419574739 5827541.243883961, 577164.2866755036 5827502.911013599, 577171.9932565666 5827537.9003964085))
1532;POLYGON ((577061.7433057997 5827997.483349042, 577064.9531147084 5827997.14459198, 577065.7609954266 5828004.767255251, 577061.7433057997 5827997.483349042))
1533;POLYGON ((577260.140296462 5827570.957084951, 577258.6431603762 5827576.941240077, 577254.3620510764 5827562.7440105295, 577260.140296462 5827570.957084951))
1534;POLYGON ((577044.5311452614 5827939.336423041, 577054.2655928758 5827947.98993211, 577038.5834140038 5827950.468355706, 577044.5311452614 5827939.336423041))
1535;POLYGON ((577201.8307105335 5827847.958668248, 577181.5364895526 5827850.302563869, 577198.5197191237 5827841.403419176, 577201.8307105335 5827847.958668248))
1536;POLYGON ((577055.2251680974 5827534.510829587, 577057.2009987751 5827536.822741866, 577055.567294493 5827542.459905216, 577055.2251680974 5827534.510829587))
1537;POLYGON ((577092.9845558815 5827732.864165878, 577084.9179776532 5827732.269597333, 577085.5026602056 5827724.413019494, 577092.9845558815 5827732.864165878))
1538;POLYGON ((577157.2970886389 5828100.691008813, 577210.1806290187 5828130.642402271, 577182.9845761121 5828150.972991609, 577157.2970886389 5828100.691008813))
1539;POLYGON ((577236.5215093931 5827754.790413237, 577192.6969870203 5827727.974777772, 577234.1574999039 5827742.75962395, 577236.5215093931 5827754.790413237))
1540;POLYGON ((577223.4073338491 5827592.193635821, 577227.7561985862 5827593.107925291, 577215.5864963522 5827598.7565079015, 577223.4073338491 5827592.193635821))
1541;POLYGON ((577441.5768980698 5827787.719946187, 577434.6404271334 5827767.127708992, 577440.4879610505 5827767.943568933, 577441.5768980698 5827787.719946187))
1542;POLYGON ((577469.710095197 5828022.4829433095, 577445.9589271353 5828015.575567774, 577475.6299383716 5827994.37335238, 577469.710095197 5828022.4829433095))
1543;POLYGON ((577353.8734213561 5828029.024775902, 577331.15970106 5828041.737743632, 577355.487161218 5828020.383467827, 577353.8734213561 5828029.024775902))
1544;POLYGON ((577374.2177211903 5827574.776233495, 577370.0598524391 5827582.765332371, 577364.8123435772 5827574.849793688, 577374.2177211903 5827574.776233495))
1545;POLYGON ((577289.3824890994 5827854.466468344, 577283.8127715773 5827822.392190718, 577296.2493822118 5827823.82390567, 577289.3824890994 5827854.466468344))
1546;POLYGON ((577291.0778526894 5828099.702017216, 577287.1893926578 5828125.807959285, 577277.4030214554 5828099.074003732, 577291.0778526894 5828099.702017216))
1547;POLYGON ((577161.1094098226 5827575.811439534, 577187.3266798768 5827640.776383057, 577087.6907440798 5827621.81383416, 577161.1094098226 5827575.811439534))
1548;POLYGON ((577368.1510822566 5828206.315293915, 577352.0491801488 5828209.2421984095, 577358.9524073617 5828197.691866085, 577368.1510822566 5828206.315293915))
1549;POLYGON ((577325.8113732212 5828067.609160311, 577289.0843004086 5828089.96892778, 577271.442367639 5828051.473293586, 577325.8113732212 5828067.609160311))
1550;POLYGON ((577196.8218174479 5827685.606871926, 577190.045033199 5827721.724781851, 577181.0070025275 5827686.55855559, 577196.8218174479 5827685.606871926))
1551;POLYGON ((576943.177130705 5827858.624739177, 576939.9328180646 5827842.652904374, 576954.5750016958 5827838.689200541, 576943.177130705 5827858.624739177))
1552;POLYGON ((577070.503257575 5827774.608731127, 577069.604679964 5827768.0081955595, 577095.1855435278 5827784.009942116, 577070.503257575 5827774.608731127))
1553;POLYGON ((577382.1390841412 5827819.587527646, 577374.6591575393 5827820.24783345, 577374.5983520187 5827817.2429516865, 577382.1390841412 5827819.587527646))
1554;POLYGON ((577038.5834140038 5827950.468355706, 577042.6863466355 5827956.218251014, 577040.0075559557 5827956.821287185, 577038.5834140038 5827950.468355706))
1555;POLYGON ((577444.4178113536 5827769.207436022, 577441.5768980698 5827787.719946187, 577440.4879610505 5827767.943568933, 577444.4178113536 5827769.207436022))
1556;POLYGON ((576993.3408289133 5827564.464320805, 577045.6116138775 5827551.648394328, 577046.4765420542 5827557.380593811, 576993.3408289133 5827564.464320805))
1557;POLYGON ((576868.6272178459 5827755.618486764, 576871.0023591602 5827751.928786672, 576936.6782705137 5827817.435538003, 576868.6272178459 5827755.618486764))
1558;POLYGON ((577292.6875499083 5827860.960496353, 577324.497437743 5827828.342939712, 577337.7006412658 5827829.709015944, 577292.6875499083 5827860.960496353))
1559;POLYGON ((577422.3609315013 5827691.223195992, 577393.5053844014 5827692.501566132, 577381.1074569004 5827658.238512607, 577422.3609315013 5827691.223195992))
1560;POLYGON ((577054.4751795597 5827517.029975031, 577054.4868687725 5827517.029408493, 577054.8830193228 5827517.721381091, 577054.4751795597 5827517.029975031))
1561;POLYGON ((576986.9764965244 5827858.669539283, 576990.0129813422 5827867.183979787, 576976.4151322659 5827873.667299502, 576986.9764965244 5827858.669539283))
1562;POLYGON ((577445.9589271353 5828015.575567774, 577440.7282168315 5828014.758346825, 577434.4387746548 5827997.391659654, 577445.9589271353 5828015.575567774))
1563;POLYGON ((576939.167337159 5827829.312378763, 576948.1806243261 5827831.301197326, 576946.8859714917 5827836.932609249, 576939.167337159 5827829.312378763))
1564;POLYGON ((577028.7118566402 5827742.987022058, 577075.4422375571 5827733.388403399, 577051.2822853419 5827767.741417414, 577028.7118566402 5827742.987022058))
1565;POLYGON ((577241.1213633881 5827872.650048628, 577210.8148450665 5827865.929460159, 577210.4003759638 5827851.860130465, 577241.1213633881 5827872.650048628))
1566;POLYGON ((577007.4263179798 5827830.543702803, 577059.6072734878 5827830.977172117, 577014.8756467041 5827842.776923912, 577007.4263179798 5827830.543702803))
1567;POLYGON ((577090.0633999702 5828274.245964333, 577076.5419325726 5828269.08167055, 577079.9931831227 5828250.856747542, 577090.0633999702 5828274.245964333))
1568;POLYGON ((577219.77643627 5827587.864006331, 577207.8677863467 5827597.14368374, 577175.7842362699 5827566.84236118, 577219.77643627 5827587.864006331))
1569;POLYGON ((577386.513998517 5827706.575980114, 577383.800805324 5827707.200538357, 577383.9335760415 5827694.541682478, 577386.513998517 5827706.575980114))
1570;POLYGON ((577400.0816654635 5827749.101675229, 577393.5049745801 5827750.688573013, 577395.8527115469 5827744.050393411, 577400.0816654635 5827749.101675229))
1571;POLYGON ((577383.9335760415 5827694.541682478, 577358.6742433552 5827672.37991242, 577369.8908501278 5827665.309212513, 577383.9335760415 5827694.541682478))
1572;POLYGON ((577223.7674030077 5827584.845296038, 577175.9159573789 5827559.790806051, 577180.164720727 5827546.028794774, 577223.7674030077 5827584.845296038))
1573;POLYGON ((577485.331800529 5827918.327778102, 577481.1448980788 5827900.816374115, 577496.7724094577 5827822.806575969, 577485.331800529 5827918.327778102))
1574;POLYGON ((577057.9856332554 5828085.372021104, 577062.135260944 5828074.412005405, 577067.9562341187 5828072.167465373, 577057.9856332554 5828085.372021104))
1575;POLYGON ((577216.705665441 5827814.711232438, 577211.9472834615 5827808.427926297, 577217.1776283783 5827808.855493322, 577216.705665441 5827814.711232438))
1576;POLYGON ((577426.802914543 5828036.755484015, 577367.9228776866 5828022.69428918, 577428.8486866023 5828025.22838087, 577426.802914543 5828036.755484015))
1577;POLYGON ((577160.0303833704 5827488.836650466, 577157.0814988054 5827495.799209896, 577155.2978656711 5827495.047876825, 577160.0303833704 5827488.836650466))
1578;POLYGON ((577213.5815296132 5827650.592421901, 577209.9292327147 5827648.476459016, 577212.5896540192 5827613.038929875, 577213.5815296132 5827650.592421901))
1579;POLYGON ((577436.9583430241 5828145.291260112, 577483.928452314 5828044.381199743, 577486.7854566977 5828040.232156134, 577436.9583430241 5828145.291260112))
1580;POLYGON ((577327.913135396 5827924.78384473, 577313.1918532217 5827922.60940641, 577323.9923050324 5827917.606940721, 577327.913135396 5827924.78384473))
1581;POLYGON ((577481.1448980788 5827900.816374115, 577468.3118675301 5827902.181554594, 577430.167431382 5827866.809187068, 577481.1448980788 5827900.816374115))
1582;POLYGON ((577248.5236956505 5827886.529491321, 577241.1213633881 5827872.650048628, 577265.1639595319 5827864.619305233, 577248.5236956505 5827886.529491321))
1583;POLYGON ((576974.9283364685 5827599.108553725, 576975.6787709447 5827612.971747572, 576973.3423942741 5827622.792215049, 576974.9283364685 5827599.108553725))
1584;POLYGON ((577019.4243677808 5828019.634526651, 577032.5815560782 5828019.163338767, 577048.0200445569 5828060.037559575, 577019.4243677808 5828019.634526651))
1585;POLYGON ((576963.6977795137 5827555.486158585, 576965.279020637 5827570.374866686, 576837.71760526 5827722.556476212, 576963.6977795137 5827555.486158585))
1586;POLYGON ((577020.3484840416 5827752.623434977, 577051.2822853419 5827767.741417414, 577020.7361172744 5827771.009043568, 577020.3484840416 5827752.623434977))
1587;POLYGON ((577442.0804338134 5827752.5375685245, 577435.2592450326 5827762.709518465, 577441.549380856 5827745.008225953, 577442.0804338134 5827752.5375685245))
1588;POLYGON ((577224.0452440192 5828005.275577606, 577216.6666945233 5828001.042454058, 577227.3752705543 5827999.476148431, 577224.0452440192 5828005.275577606))
1589;POLYGON ((577444.1924318628 5828039.823690361, 577426.9037567617 5828108.606414929, 577423.0692056596 5828106.476265727, 577444.1924318628 5828039.823690361))
1590;POLYGON ((577228.4251891674 5828136.937290454, 577233.228361544 5828131.46292638, 577275.3417954044 5828150.998060255, 577228.4251891674 5828136.937290454))
1591;POLYGON ((577348.063027732 5828131.555556494, 577342.6580400356 5828094.688642955, 577346.3796875702 5828097.106206426, 577348.063027732 5828131.555556494))
1592;POLYGON ((577249.8102478617 5827551.524169591, 577243.5755734678 5827556.320858506, 577241.8846594687 5827550.56443332, 577249.8102478617 5827551.524169591))
1593;POLYGON ((577090.4442828445 5828191.310509481, 577093.3680851773 5828201.35858486, 577086.6867529185 5828227.220320102, 577090.4442828445 5828191.310509481))
1594;POLYGON ((577459.8579190725 5827751.284085072, 577441.1067841805 5827763.525379094, 577442.0804338134 5827752.5375685245, 577459.8579190725 5827751.284085072))
1595;POLYGON ((577215.9710768433 5828275.600666652, 577224.4553068134 5828270.717145454, 577225.8779378373 5828273.287406558, 577215.9710768433 5828275.600666652))
1596;POLYGON ((576833.832900876 5827744.257034694, 576836.853255152 5827749.51131765, 576832.5567083068 5827750.445043392, 576833.832900876 5827744.257034694))
1597;POLYGON ((577400.2740343517 5828214.545412905, 577429.8238135576 5828144.065593563, 577436.9583430241 5828145.291260112, 577400.2740343517 5828214.545412905))
1598;POLYGON ((577336.7407772995 5827929.279276276, 577353.8537498617 5827907.910898319, 577386.1351694099 5827910.113290353, 577336.7407772995 5827929.279276276))
1599;POLYGON ((577332.7353553359 5827660.176077075, 577321.2088235809 5827665.856828748, 577301.604282444 5827660.528923635, 577332.7353553359 5827660.176077075))
1600;POLYGON ((577034.8467787879 5827875.52296541, 577077.4157961265 5827853.920994353, 577078.5505687682 5827894.068970508, 577034.8467787879 5827875.52296541))
1601;POLYGON ((577124.9003527048 5828086.561618379, 577144.749217069 5828089.189190114, 577137.0077616678 5828097.644781126, 577124.9003527048 5828086.561618379))
1602;POLYGON ((577056.1770061314 5827359.030629757, 577057.1246440503 5827362.527887996, 577052.1980184691 5827363.863139228, 577056.1770061314 5827359.030629757))
1603;POLYGON ((577083.534812715 5828314.473286167, 577214.1980335213 5828287.910953559, 577217.9692338582 5828342.463882447, 577083.534812715 5828314.473286167))
1604;POLYGON ((577211.9952884204 5827657.932506432, 577207.970122135 5827657.546247156, 577208.0653856645 5827657.091602623, 577211.9952884204 5827657.932506432))
1605;POLYGON ((576967.7234939589 5827571.325676884, 576982.118501287 5827590.4103754, 576974.9283364685 5827599.108553725, 576967.7234939589 5827571.325676884))
1606;POLYGON ((577481.1448980788 5827900.816374115, 577454.2714713352 5827823.734606324, 577487.5109372952 5827823.660965311, 577481.1448980788 5827900.816374115))
1607;POLYGON ((577137.924248656 5828062.34654967, 577176.2705111043 5828033.947780396, 577190.4801714736 5828080.91103281, 577137.924248656 5828062.34654967))
1608;POLYGON ((577209.4370559328 5827501.27684844, 577239.9856520196 5827551.112940939, 577178.4688179825 5827536.723245661, 577209.4370559328 5827501.27684844))
1609;POLYGON ((577475.6299383716 5827994.37335238, 577433.581378681 5827990.79169433, 577472.0956224143 5827978.007118337, 577475.6299383716 5827994.37335238))
1610;POLYGON ((577065.7609954266 5828004.767255251, 577079.8419703334 5828003.287211901, 577080.1898039673 5828006.574755982, 577065.7609954266 5828004.767255251))
1611;POLYGON ((577271.4703064328 5827601.698340027, 577263.9484711192 5827591.0656674495, 577269.7138134864 5827592.380669634, 577271.4703064328 5827601.698340027))
1612;POLYGON ((577054.4944838594 5827517.0217055585, 577054.4868687725 5827517.029408493, 577054.4827896248 5827517.022283277, 577054.4944838594 5827517.0217055585))
1613;POLYGON ((577306.961056584 5828237.310363383, 577302.775274561 5828233.405772967, 577346.6806132614 5828210.725895315, 577306.961056584 5828237.310363383))
1614;POLYGON ((576967.8149051738 5827818.744550518, 576967.8461864132 5827818.742496225, 576967.8414616721 5827818.750621548, 576967.8149051738 5827818.744550518))
1615;POLYGON ((577248.5855481337 5828035.558149483, 577240.1674247397 5828024.66655276, 577245.3781917416 5828028.031010314, 577248.5855481337 5828035.558149483))
1616;POLYGON ((577292.6875499083 5827860.960496353, 577289.3824890994 5827854.466468344, 577324.497437743 5827828.342939712, 577292.6875499083 5827860.960496353))
1617;POLYGON ((577097.3002698639 5827902.430925552, 577103.4972625432 5827911.573857479, 577089.9518972826 5827908.289405144, 577097.3002698639 5827902.430925552))
1618;POLYGON ((577374.436084697 5828188.035308626, 577348.1296477126 5828174.835308683, 577353.0887831658 5828135.896259805, 577374.436084697 5828188.035308626))
1619;POLYGON ((577436.337827511 5827725.867413916, 577420.5571800389 5827699.01592427, 577428.0502014518 5827700.747895166, 577436.337827511 5827725.867413916))
1620;POLYGON ((576950.7349212668 5827700.971656828, 576864.6122442246 5827737.36496465, 576845.7443267949 5827725.686643838, 576950.7349212668 5827700.971656828))
1621;POLYGON ((577035.2839514851 5827451.655526791, 577048.1686790144 5827450.933994538, 577042.1432706196 5827473.113796361, 577035.2839514851 5827451.655526791))
1622;POLYGON ((577394.5490941314 5827738.6671891855, 577385.6733561672 5827715.162770344, 577390.1887411019 5827714.11061242, 577394.5490941314 5827738.6671891855))
1623;POLYGON ((577212.5896540192 5827613.038929875, 577209.9292327147 5827648.476459016, 577199.1499497844 5827643.3218343025, 577212.5896540192 5827613.038929875))
1624;POLYGON ((577055.4110484349 5828015.384691618, 577065.7609954266 5828004.767255251, 577067.9381956193 5828026.507671856, 577055.4110484349 5828015.384691618))
